,Summary by Zone RAW,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Source,https://docs.google.com/spreadsheets/d/1xXlnLsxweaGSdWNXy65PnSYpX88U50IskttHrJrbs9M/edit?gid=552644381#gid=552644381,,,,,,,
,Only include rx that appear in onboarded sites,,,,,,,,
,,,,,,,,,
,RESTAURANT_ID,RESTAURANT_NAME,SF_GLOBAL_BRAND,CUSTOMER_ZONE_CODE,OV,TOT_OV,SHARE_OV_BY_RESTAURANT,,
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,NWPA,126,5091,2%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,CRA,82,5091,2%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,MK02,65,5091,1%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,MK01,39,5091,1%,,1
,19752,"3113007 - Banana Tree Thai, Vietnamese, Vegan - Milton Keynes The Hub",Banana Tree,MK03,3,5091,0%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,CLM,2186,3816,57%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,SCLM,1320,3816,35%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,DNB,103,3816,3%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,WALT,92,3816,2%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,WTH,38,3816,1%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,MGTG,28,3816,1%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,CHN,17,3816,0%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,BRT,12,3816,0%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,CM5,11,3816,0%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,CM4,6,3816,0%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,CM6,2,3816,0%,,1
,65811,"3113009 - Banana Tree Thai, Vietnamese, Vegan - Chelmsford",Banana Tree,CM3,1,3816,0%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,WC,632,1514,42%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,LBR,202,1514,13%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,VKO,201,1514,13%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,WLOO,146,1514,10%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,WLWT,112,1514,7%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,EC,77,1514,5%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,BSY,53,1514,4%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,VWP,44,1514,3%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,CBW,18,1514,1%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,CLA,9,1514,1%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,ISL,5,1514,0%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,WPNG,5,1514,0%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,PEC,4,1514,0%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,MMS,3,1514,0%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,PECN,2,1514,0%,,1
,528160,"3113010 - Banana Tree Thai, Vietnamese, Vegan - Covent Garden",Banana Tree,SKC,1,1514,0%,,1
